"filename", "language", "JSON", "YAML", "Markdown", "Dart", "Properties", "Groovy", "Swift", "XML", "C++", "HTML", "comment", "blank", "total"
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_weight_service.dart", "Dart", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 14, 84
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/events_service.dart", "Dart", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 13, 79
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/app_user_service.dart", "Dart", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 13, 83
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/friend_service.dart", "Dart", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 21, 125
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/local_notification_service.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/local_user_service.dart", "Dart", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 13, 76
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/notification_services.dart", "Dart", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 1, 15, 216
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/pet_services.dart", "Dart", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 17, 98
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/qr_code_services.dart", "Dart", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 2, 30
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/settings_service.dart", "Dart", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/user_achievement_service.dart", "Dart", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 48
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/vet_visit_service.dart", "Dart", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 9, 59
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/other_services/walk_service.dart", "Dart", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 14, 80
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/tests/unit/event_reminder_service_test.dart", "Dart", 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 1, 42, 337
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/theme/dark_mode.dart", "Dart", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/theme/light_mode.dart", "Dart", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 4, 5, 24
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/linux/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 6, 16
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/linux/main.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/linux/my_application.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 11, 20, 105
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/linux/my_application.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 5, 19
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 3, 4, 33
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/Runner/AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 10
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/Runner/Base.lproj/MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 1, 344
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/Runner/MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 16
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/RunnerTests/RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 4, 13
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/macos/firebase_app_id_file.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/pubspec.yaml", "YAML", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 96
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/test/widget_test.dart", "Dart", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 10, 7, 31
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/web/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 6, 60
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/web/manifest.json", "JSON", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 4, 5, 36
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 6, 16
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/flutter_window.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 7, 16, 72
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/flutter_window.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 5, 9, 34
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 4, 10, 44
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/resource.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 2, 17
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/utils.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 2, 10, 66
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 6, 20
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/win32_window.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 24, 55, 289
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/windows/runner/win32_window.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 31, 24, 103
"Total", "-", 299, 95, 17, 33295, 8, 81, 76, 470, 567, 38, 430, 2508, 37884
